mechanism,p,threshold,bonus,audit_pi,side_interest,strategy,report,expected_payoff,deviation_gain,audit_score_variance
coupled_audit,0.7,0.3,0,0.01,1,deflated,0.5499999999999999,0.7675,-0.022500000000000075,58.52656874999998
coupled_audit,0.7,0.3,0,0.01,1,threshold,0.3,0.6300000000000001,-0.15999999999999992,42.6531
coupled_audit,0.7,0.3,0,0.01,1,best_grid,0.7,0.79,0.0,65.14589999999998
separated_audit,0.7,0.3,0,0.01,1,truthful,0.7,1.79,0.0,65.14589999999998
separated_audit,0.7,0.3,0,0.01,1,inflated,0.85,1.7675,-0.022499999999999964,68.60656875000001
separated_audit,0.7,0.3,0,0.01,1,deflated,0.5499999999999999,1.7675,-0.022499999999999964,58.52656874999998
separated_audit,0.7,0.3,0,0.01,1,threshold,0.3,1.6300000000000001,-0.15999999999999992,42.6531
separated_audit,0.7,0.3,0,0.01,1,best_grid,0.7,1.79,0.0,65.14589999999998
coupled_winner,0.7,0.3,0,0.01,4,truthful,0.7,0.79,0.0,65.14589999999998
coupled_winner,0.7,0.3,0,0.01,4,inflated,0.85,0.7675,-0.022500000000000075,68.60656875000001
coupled_winner,0.7,0.3,0,0.01,4,deflated,0.5499999999999999,0.7675,-0.022500000000000075,58.52656874999998
coupled_winner,0.7,0.3,0,0.01,4,threshold,0.3,0.6300000000000001,-0.15999999999999992,42.6531
coupled_winner,0.7,0.3,0,0.01,4,best_grid,0.7,0.79,0.0,65.14589999999998
coupled_audit,0.7,0.3,0,0.01,4,truthful,0.7,0.79,0.0,65.14589999999998
coupled_audit,0.7,0.3,0,0.01,4,inflated,0.85,0.7675,-0.022500000000000075,68.60656875000001
coupled_audit,0.7,0.3,0,0.01,4,deflated,0.5499999999999999,0.7675,-0.022500000000000075,58.52656874999998
coupled_audit,0.7,0.3,0,0.01,4,threshold,0.3,0.6300000000000001,-0.15999999999999992,42.6531
coupled_audit,0.7,0.3,0,0.01,4,best_grid,0.7,0.79,0.0,65.14589999999998
separated_audit,0.7,0.3,0,0.01,4,truthful,0.7,4.79,0.0,65.14589999999998
separated_audit,0.7,0.3,0,0.01,4,inflated,0.85,4.7675,-0.022499999999999964,68.60656875000001
separated_audit,0.7,0.3,0,0.01,4,deflated,0.5499999999999999,4.7675,-0.022499999999999964,58.52656874999998
separated_audit,0.7,0.3,0,0.01,4,threshold,0.3,4.63,-0.16000000000000014,42.6531
separated_audit,0.7,0.3,0,0.01,4,best_grid,0.7,4.79,0.0,65.14589999999998
coupled_winner,0.7,0.3,0,0.05,0,truthful,0.7,0.79,0.0,12.529899999999996
coupled_winner,0.7,0.3,0,0.05,0,inflated,0.85,0.7675,-0.022500000000000075,13.25006875
coupled_winner,0.7,0.3,0,0.05,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,11.234068749999995
coupled_winner,0.7,0.3,0,0.05,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,8.2131
coupled_winner,0.7,0.3,0,0.05,0,best_grid,0.7,0.79,0.0,12.529899999999996
coupled_audit,0.7,0.3,0,0.05,0,truthful,0.7,0.79,0.0,12.529899999999996
coupled_audit,0.7,0.3,0,0.05,0,inflated,0.85,0.7675,-0.022500000000000075,13.25006875
coupled_audit,0.7,0.3,0,0.05,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,11.234068749999995
coupled_audit,0.7,0.3,0,0.05,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,8.2131
coupled_audit,0.7,0.3,0,0.05,0,best_grid,0.7,0.79,0.0,12.529899999999996
separated_audit,0.7,0.3,0,0.05,0,truthful,0.7,0.79,0.0,12.529899999999996
separated_audit,0.7,0.3,0,0.05,0,inflated,0.85,0.7675,-0.022500000000000075,13.25006875
separated_audit,0.7,0.3,0,0.05,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,11.234068749999995
separated_audit,0.7,0.3,0,0.05,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,8.2131
separated_audit,0.7,0.3,0,0.05,0,best_grid,0.7,0.79,0.0,12.529899999999996
coupled_winner,0.7,0.3,0,0.05,0.25,truthful,0.7,0.79,0.0,12.529899999999996
coupled_winner,0.7,0.3,0,0.05,0.25,inflated,0.85,0.7675,-0.022500000000000075,13.25006875
coupled_winner,0.7,0.3,0,0.05,0.25,deflated,0.5499999999999999,0.7675,-0.022500000000000075,11.234068749999995
coupled_winner,0.7,0.3,0,0.05,0.25,threshold,0.3,0.6300000000000001,-0.15999999999999992,8.2131
coupled_winner,0.7,0.3,0,0.05,0.25,best_grid,0.7,0.79,0.0,12.529899999999996
coupled_audit,0.7,0.3,0,0.05,0.25,truthful,0.7,0.79,0.0,12.529899999999996
coupled_audit,0.7,0.3,0,0.05,0.25,inflated,0.85,0.7675,-0.022500000000000075,13.25006875
coupled_audit,0.7,0.3,0,0.05,0.25,deflated,0.5499999999999999,0.7675,-0.022500000000000075,11.234068749999995
coupled_audit,0.7,0.3,0,0.05,0.25,threshold,0.3,0.6300000000000001,-0.15999999999999992,8.2131
coupled_audit,0.7,0.3,0,0.05,0.25,best_grid,0.7,0.79,0.0,12.529899999999996
separated_audit,0.7,0.3,0,0.05,0.25,truthful,0.7,1.04,0.0,12.529899999999996
separated_audit,0.7,0.3,0,0.05,0.25,inflated,0.85,1.0175,-0.022499999999999964,13.25006875
separated_audit,0.7,0.3,0,0.05,0.25,deflated,0.5499999999999999,1.0175,-0.022499999999999964,11.234068749999995
separated_audit,0.7,0.3,0,0.05,0.25,threshold,0.3,0.8800000000000001,-0.15999999999999992,8.2131
separated_audit,0.7,0.3,0,0.05,0.25,best_grid,0.7,1.04,0.0,12.529899999999996
coupled_winner,0.7,0.3,0,0.05,1,truthful,0.7,0.79,0.0,12.529899999999996
coupled_winner,0.7,0.3,0,0.05,1,inflated,0.85,0.7675,-0.022500000000000075,13.25006875
coupled_winner,0.7,0.3,0,0.05,1,deflated,0.5499999999999999,0.7675,-0.022500000000000075,11.234068749999995
coupled_winner,0.7,0.3,0,0.05,1,threshold,0.3,0.6300000000000001,-0.15999999999999992,8.2131
coupled_winner,0.7,0.3,0,0.05,1,best_grid,0.7,0.79,0.0,12.529899999999996
coupled_audit,0.7,0.3,0,0.05,1,truthful,0.7,0.79,0.0,12.529899999999996
coupled_audit,0.7,0.3,0,0.05,1,inflated,0.85,0.7675,-0.022500000000000075,13.25006875
coupled_audit,0.7,0.3,0,0.05,1,deflated,0.5499999999999999,0.7675,-0.022500000000000075,11.234068749999995
coupled_audit,0.7,0.3,0,0.05,1,threshold,0.3,0.6300000000000001,-0.15999999999999992,8.2131
coupled_audit,0.7,0.3,0,0.05,1,best_grid,0.7,0.79,0.0,12.529899999999996
separated_audit,0.7,0.3,0,0.05,1,truthful,0.7,1.79,0.0,12.529899999999996
separated_audit,0.7,0.3,0,0.05,1,inflated,0.85,1.7675,-0.022499999999999964,13.25006875
separated_audit,0.7,0.3,0,0.05,1,deflated,0.5499999999999999,1.7675,-0.022499999999999964,11.234068749999995
separated_audit,0.7,0.3,0,0.05,1,threshold,0.3,1.6300000000000001,-0.15999999999999992,8.2131
separated_audit,0.7,0.3,0,0.05,1,best_grid,0.7,1.79,0.0,12.529899999999996
coupled_winner,0.7,0.3,0,0.05,4,truthful,0.7,0.79,0.0,12.529899999999996
coupled_winner,0.7,0.3,0,0.05,4,inflated,0.85,0.7675,-0.022500000000000075,13.25006875
coupled_winner,0.7,0.3,0,0.05,4,deflated,0.5499999999999999,0.7675,-0.022500000000000075,11.234068749999995
coupled_winner,0.7,0.3,0,0.05,4,threshold,0.3,0.6300000000000001,-0.15999999999999992,8.2131
coupled_winner,0.7,0.3,0,0.05,4,best_grid,0.7,0.79,0.0,12.529899999999996
coupled_audit,0.7,0.3,0,0.05,4,truthful,0.7,0.79,0.0,12.529899999999996
coupled_audit,0.7,0.3,0,0.05,4,inflated,0.85,0.7675,-0.022500000000000075,13.25006875
coupled_audit,0.7,0.3,0,0.05,4,deflated,0.5499999999999999,0.7675,-0.022500000000000075,11.234068749999995
coupled_audit,0.7,0.3,0,0.05,4,threshold,0.3,0.6300000000000001,-0.15999999999999992,8.2131
coupled_audit,0.7,0.3,0,0.05,4,best_grid,0.7,0.79,0.0,12.529899999999996
separated_audit,0.7,0.3,0,0.05,4,truthful,0.7,4.79,0.0,12.529899999999996
separated_audit,0.7,0.3,0,0.05,4,inflated,0.85,4.7675,-0.022499999999999964,13.25006875
separated_audit,0.7,0.3,0,0.05,4,deflated,0.5499999999999999,4.7675,-0.022499999999999964,11.234068749999995
separated_audit,0.7,0.3,0,0.05,4,threshold,0.3,4.63,-0.16000000000000014,8.2131
separated_audit,0.7,0.3,0,0.05,4,best_grid,0.7,4.79,0.0,12.529899999999996
coupled_winner,0.7,0.3,0,0.2,0,truthful,0.7,0.79,0.0,2.6643999999999988
coupled_winner,0.7,0.3,0,0.2,0,inflated,0.85,0.7675,-0.022500000000000075,2.870725
coupled_winner,0.7,0.3,0,0.2,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,2.366724999999999
coupled_winner,0.7,0.3,0,0.2,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,1.7556000000000003
coupled_winner,0.7,0.3,0,0.2,0,best_grid,0.7,0.79,0.0,2.6643999999999988
coupled_audit,0.7,0.3,0,0.2,0,truthful,0.7,0.79,0.0,2.6643999999999988
coupled_audit,0.7,0.3,0,0.2,0,inflated,0.85,0.7675,-0.022500000000000075,2.870725
coupled_audit,0.7,0.3,0,0.2,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,2.366724999999999
coupled_audit,0.7,0.3,0,0.2,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,1.7556000000000003
coupled_audit,0.7,0.3,0,0.2,0,best_grid,0.7,0.79,0.0,2.6643999999999988
separated_audit,0.7,0.3,0,0.2,0,truthful,0.7,0.79,0.0,2.6643999999999988
separated_audit,0.7,0.3,0,0.2,0,inflated,0.85,0.7675,-0.022500000000000075,2.870725
separated_audit,0.7,0.3,0,0.2,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,2.366724999999999
separated_audit,0.7,0.3,0,0.2,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,1.7556000000000003
separated_audit,0.7,0.3,0,0.2,0,best_grid,0.7,0.79,0.0,2.6643999999999988
coupled_winner,0.7,0.3,0,0.2,0.25,truthful,0.7,0.79,0.0,2.6643999999999988
coupled_winner,0.7,0.3,0,0.2,0.25,inflated,0.85,0.7675,-0.022500000000000075,2.870725
coupled_winner,0.7,0.3,0,0.2,0.25,deflated,0.5499999999999999,0.7675,-0.022500000000000075,2.366724999999999
coupled_winner,0.7,0.3,0,0.2,0.25,threshold,0.3,0.6300000000000001,-0.15999999999999992,1.7556000000000003
coupled_winner,0.7,0.3,0,0.2,0.25,best_grid,0.7,0.79,0.0,2.6643999999999988
coupled_audit,0.7,0.3,0,0.2,0.25,truthful,0.7,0.79,0.0,2.6643999999999988
coupled_audit,0.7,0.3,0,0.2,0.25,inflated,0.85,0.7675,-0.022500000000000075,2.870725
coupled_audit,0.7,0.3,0,0.2,0.25,deflated,0.5499999999999999,0.7675,-0.022500000000000075,2.366724999999999
coupled_audit,0.7,0.3,0,0.2,0.25,threshold,0.3,0.6300000000000001,-0.15999999999999992,1.7556000000000003
coupled_audit,0.7,0.3,0,0.2,0.25,best_grid,0.7,0.79,0.0,2.6643999999999988
separated_audit,0.7,0.3,0,0.2,0.25,truthful,0.7,1.04,0.0,2.6643999999999988
separated_audit,0.7,0.3,0,0.2,0.25,inflated,0.85,1.0175,-0.022499999999999964,2.870725
separated_audit,0.7,0.3,0,0.2,0.25,deflated,0.5499999999999999,1.0175,-0.022499999999999964,2.366724999999999
separated_audit,0.7,0.3,0,0.2,0.25,threshold,0.3,0.8800000000000001,-0.15999999999999992,1.7556000000000003
separated_audit,0.7,0.3,0,0.2,0.25,best_grid,0.7,1.04,0.0,2.6643999999999988
coupled_winner,0.7,0.3,0,0.2,1,truthful,0.7,0.79,0.0,2.6643999999999988
coupled_winner,0.7,0.3,0,0.2,1,inflated,0.85,0.7675,-0.022500000000000075,2.870725
coupled_winner,0.7,0.3,0,0.2,1,deflated,0.5499999999999999,0.7675,-0.022500000000000075,2.366724999999999
coupled_winner,0.7,0.3,0,0.2,1,threshold,0.3,0.6300000000000001,-0.15999999999999992,1.7556000000000003
coupled_winner,0.7,0.3,0,0.2,1,best_grid,0.7,0.79,0.0,2.6643999999999988
coupled_audit,0.7,0.3,0,0.2,1,truthful,0.7,0.79,0.0,2.6643999999999988
coupled_audit,0.7,0.3,0,0.2,1,inflated,0.85,0.7675,-0.022500000000000075,2.870725
coupled_audit,0.7,0.3,0,0.2,1,deflated,0.5499999999999999,0.7675,-0.022500000000000075,2.366724999999999
coupled_audit,0.7,0.3,0,0.2,1,threshold,0.3,0.6300000000000001,-0.15999999999999992,1.7556000000000003
coupled_audit,0.7,0.3,0,0.2,1,best_grid,0.7,0.79,0.0,2.6643999999999988
separated_audit,0.7,0.3,0,0.2,1,truthful,0.7,1.79,0.0,2.6643999999999988
separated_audit,0.7,0.3,0,0.2,1,inflated,0.85,1.7675,-0.022499999999999964,2.870725
separated_audit,0.7,0.3,0,0.2,1,deflated,0.5499999999999999,1.7675,-0.022499999999999964,2.366724999999999
separated_audit,0.7,0.3,0,0.2,1,threshold,0.3,1.6300000000000001,-0.15999999999999992,1.7556000000000003
separated_audit,0.7,0.3,0,0.2,1,best_grid,0.7,1.79,0.0,2.6643999999999988
coupled_winner,0.7,0.3,0,0.2,4,truthful,0.7,0.79,0.0,2.6643999999999988
coupled_winner,0.7,0.3,0,0.2,4,inflated,0.85,0.7675,-0.022500000000000075,2.870725
coupled_winner,0.7,0.3,0,0.2,4,deflated,0.5499999999999999,0.7675,-0.022500000000000075,2.366724999999999
coupled_winner,0.7,0.3,0,0.2,4,threshold,0.3,0.6300000000000001,-0.15999999999999992,1.7556000000000003
coupled_winner,0.7,0.3,0,0.2,4,best_grid,0.7,0.79,0.0,2.6643999999999988
coupled_audit,0.7,0.3,0,0.2,4,truthful,0.7,0.79,0.0,2.6643999999999988
coupled_audit,0.7,0.3,0,0.2,4,inflated,0.85,0.7675,-0.022500000000000075,2.870725
coupled_audit,0.7,0.3,0,0.2,4,deflated,0.5499999999999999,0.7675,-0.022500000000000075,2.366724999999999
coupled_audit,0.7,0.3,0,0.2,4,threshold,0.3,0.6300000000000001,-0.15999999999999992,1.7556000000000003
coupled_audit,0.7,0.3,0,0.2,4,best_grid,0.7,0.79,0.0,2.6643999999999988
separated_audit,0.7,0.3,0,0.2,4,truthful,0.7,4.79,0.0,2.6643999999999988
separated_audit,0.7,0.3,0,0.2,4,inflated,0.85,4.7675,-0.022499999999999964,2.870725
separated_audit,0.7,0.3,0,0.2,4,deflated,0.5499999999999999,4.7675,-0.022499999999999964,2.366724999999999
separated_audit,0.7,0.3,0,0.2,4,threshold,0.3,4.63,-0.16000000000000014,1.7556000000000003
separated_audit,0.7,0.3,0,0.2,4,best_grid,0.7,4.79,0.0,2.6643999999999988
coupled_winner,0.7,0.3,0,1,0,truthful,0.7,0.79,0.0,0.03359999999999974
coupled_winner,0.7,0.3,0,1,0,inflated,0.85,0.7675,-0.022500000000000075,0.1029000000000001
coupled_winner,0.7,0.3,0,1,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,0.0020999999999998797
coupled_winner,0.7,0.3,0,1,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,0.03359999999999991
coupled_winner,0.7,0.3,0,1,0,best_grid,0.7,0.79,0.0,0.03359999999999974
coupled_audit,0.7,0.3,0,1,0,truthful,0.7,0.79,0.0,0.03359999999999974
coupled_audit,0.7,0.3,0,1,0,inflated,0.85,0.7675,-0.022500000000000075,0.1029000000000001
coupled_audit,0.7,0.3,0,1,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,0.0020999999999998797
coupled_audit,0.7,0.3,0,1,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,0.03359999999999991
coupled_audit,0.7,0.3,0,1,0,best_grid,0.7,0.79,0.0,0.03359999999999974
separated_audit,0.7,0.3,0,1,0,truthful,0.7,0.79,0.0,0.03359999999999974
separated_audit,0.7,0.3,0,1,0,inflated,0.85,0.7675,-0.022500000000000075,0.1029000000000001
separated_audit,0.7,0.3,0,1,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,0.0020999999999998797
separated_audit,0.7,0.3,0,1,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,0.03359999999999991
separated_audit,0.7,0.3,0,1,0,best_grid,0.7,0.79,0.0,0.03359999999999974
coupled_winner,0.7,0.3,0,1,0.25,truthful,0.7,0.79,0.0,0.03359999999999974
coupled_winner,0.7,0.3,0,1,0.25,inflated,0.85,0.7675,-0.022500000000000075,0.1029000000000001
coupled_winner,0.7,0.3,0,1,0.25,deflated,0.5499999999999999,0.7675,-0.022500000000000075,0.0020999999999998797
coupled_winner,0.7,0.3,0,1,0.25,threshold,0.3,0.6300000000000001,-0.15999999999999992,0.03359999999999991
coupled_winner,0.7,0.3,0,1,0.25,best_grid,0.7,0.79,0.0,0.03359999999999974
coupled_audit,0.7,0.3,0,1,0.25,truthful,0.7,0.79,0.0,0.03359999999999974
coupled_audit,0.7,0.3,0,1,0.25,inflated,0.85,0.7675,-0.022500000000000075,0.1029000000000001
coupled_audit,0.7,0.3,0,1,0.25,deflated,0.5499999999999999,0.7675,-0.022500000000000075,0.0020999999999998797
coupled_audit,0.7,0.3,0,1,0.25,threshold,0.3,0.6300000000000001,-0.15999999999999992,0.03359999999999991
coupled_audit,0.7,0.3,0,1,0.25,best_grid,0.7,0.79,0.0,0.03359999999999974
separated_audit,0.7,0.3,0,1,0.25,truthful,0.7,1.04,0.0,0.03359999999999974
separated_audit,0.7,0.3,0,1,0.25,inflated,0.85,1.0175,-0.022499999999999964,0.1029000000000001
separated_audit,0.7,0.3,0,1,0.25,deflated,0.5499999999999999,1.0175,-0.022499999999999964,0.0020999999999998797
separated_audit,0.7,0.3,0,1,0.25,threshold,0.3,0.8800000000000001,-0.15999999999999992,0.03359999999999991
separated_audit,0.7,0.3,0,1,0.25,best_grid,0.7,1.04,0.0,0.03359999999999974
coupled_winner,0.7,0.3,0,1,1,truthful,0.7,0.79,0.0,0.03359999999999974
coupled_winner,0.7,0.3,0,1,1,inflated,0.85,0.7675,-0.022500000000000075,0.1029000000000001
coupled_winner,0.7,0.3,0,1,1,deflated,0.5499999999999999,0.7675,-0.022500000000000075,0.0020999999999998797
coupled_winner,0.7,0.3,0,1,1,threshold,0.3,0.6300000000000001,-0.15999999999999992,0.03359999999999991
coupled_winner,0.7,0.3,0,1,1,best_grid,0.7,0.79,0.0,0.03359999999999974
coupled_audit,0.7,0.3,0,1,1,truthful,0.7,0.79,0.0,0.03359999999999974
coupled_audit,0.7,0.3,0,1,1,inflated,0.85,0.7675,-0.022500000000000075,0.1029000000000001
coupled_audit,0.7,0.3,0,1,1,deflated,0.5499999999999999,0.7675,-0.022500000000000075,0.0020999999999998797
coupled_audit,0.7,0.3,0,1,1,threshold,0.3,0.6300000000000001,-0.15999999999999992,0.03359999999999991
coupled_audit,0.7,0.3,0,1,1,best_grid,0.7,0.79,0.0,0.03359999999999974
separated_audit,0.7,0.3,0,1,1,truthful,0.7,1.79,0.0,0.03359999999999974
separated_audit,0.7,0.3,0,1,1,inflated,0.85,1.7675,-0.022499999999999964,0.1029000000000001
separated_audit,0.7,0.3,0,1,1,deflated,0.5499999999999999,1.7675,-0.022499999999999964,0.0020999999999998797
separated_audit,0.7,0.3,0,1,1,threshold,0.3,1.6300000000000001,-0.15999999999999992,0.03359999999999991
separated_audit,0.7,0.3,0,1,1,best_grid,0.7,1.79,0.0,0.03359999999999974
coupled_winner,0.7,0.3,0,1,4,truthful,0.7,0.79,0.0,0.03359999999999974
coupled_winner,0.7,0.3,0,1,4,inflated,0.85,0.7675,-0.022500000000000075,0.1029000000000001
coupled_winner,0.7,0.3,0,1,4,deflated,0.5499999999999999,0.7675,-0.022500000000000075,0.0020999999999998797
coupled_winner,0.7,0.3,0,1,4,threshold,0.3,0.6300000000000001,-0.15999999999999992,0.03359999999999991
coupled_winner,0.7,0.3,0,1,4,best_grid,0.7,0.79,0.0,0.03359999999999974
coupled_audit,0.7,0.3,0,1,4,truthful,0.7,0.79,0.0,0.03359999999999974
coupled_audit,0.7,0.3,0,1,4,inflated,0.85,0.7675,-0.022500000000000075,0.1029000000000001
coupled_audit,0.7,0.3,0,1,4,deflated,0.5499999999999999,0.7675,-0.022500000000000075,0.0020999999999998797
coupled_audit,0.7,0.3,0,1,4,threshold,0.3,0.6300000000000001,-0.15999999999999992,0.03359999999999991
coupled_audit,0.7,0.3,0,1,4,best_grid,0.7,0.79,0.0,0.03359999999999974
separated_audit,0.7,0.3,0,1,4,truthful,0.7,4.79,0.0,0.03359999999999974
separated_audit,0.7,0.3,0,1,4,inflated,0.85,4.7675,-0.022499999999999964,0.1029000000000001
separated_audit,0.7,0.3,0,1,4,deflated,0.5499999999999999,4.7675,-0.022499999999999964,0.0020999999999998797
separated_audit,0.7,0.3,0,1,4,threshold,0.3,4.63,-0.16000000000000014,0.03359999999999991
separated_audit,0.7,0.3,0,1,4,best_grid,0.7,4.79,0.0,0.03359999999999974
coupled_winner,0.7,0.3,0.5,0.01,0,truthful,0.7,1.29,0.0,65.14589999999998
coupled_winner,0.7,0.3,0.5,0.01,0,inflated,0.85,1.2675,-0.022499999999999964,68.60656875000001
coupled_winner,0.7,0.3,0.5,0.01,0,deflated,0.5499999999999999,1.2675,-0.022499999999999964,58.52656874999998
coupled_winner,0.7,0.3,0.5,0.01,0,threshold,0.3,1.1300000000000001,-0.15999999999999992,42.6531
coupled_winner,0.7,0.3,0.5,0.01,0,best_grid,0.7,1.29,0.0,65.14589999999998
coupled_audit,0.7,0.3,0.5,0.01,0,truthful,0.7,1.29,0.0,65.14589999999998
coupled_audit,0.7,0.3,0.5,0.01,0,inflated,0.85,1.2675,-0.022499999999999964,68.60656875000001
coupled_audit,0.7,0.3,0.5,0.01,0,deflated,0.5499999999999999,1.2675,-0.022499999999999964,58.52656874999998
coupled_audit,0.7,0.3,0.5,0.01,0,threshold,0.3,1.1300000000000001,-0.15999999999999992,42.6531
coupled_audit,0.7,0.3,0.5,0.01,0,best_grid,0.7,1.29,0.0,65.14589999999998
separated_audit,0.7,0.3,0.5,0.01,0,truthful,0.7,0.79,0.0,65.14589999999998
separated_audit,0.7,0.3,0.5,0.01,0,inflated,0.85,0.7675,-0.022500000000000075,68.60656875000001
separated_audit,0.7,0.3,0.5,0.01,0,deflated,0.5499999999999999,0.7675,-0.022500000000000075,58.52656874999998
separated_audit,0.7,0.3,0.5,0.01,0,threshold,0.3,0.6300000000000001,-0.15999999999999992,42.6531
separated_audit,0.7,0.3,0.5,0.01,0,best_grid,0.7,0.79,0.0,65.14589999999998
coupled_winner,0.7,0.3,0.5,0.01,0.25,truthful,0.7,1.29,0.0,65.14589999999998
coupled_winner,0.7,0.3,0.5,0.01,0.25,inflated,0.85,1.2675,-0.022499999999999964,68.60656875000001
coupled_winner,0.7,0.3,0.5,0.01,0.25,deflated,0.5499999999999999,1.2675,-0.022499999999999964,58.52656874999998
coupled_winner,0.7,0.3,0.5,0.01,0.25,threshold,0.3,1.1300000000000001,-0.15999999999999992,42.6531
coupled_winner,0.7,0.3,0.5,0.01,0.25,best_grid,0.7,1.29,0.0,65.14589999999998
coupled_audit,0.7,0.3,0.5,0.01,0.25,truthful,0.7,1.29,0.0,65.14589999999998
coupled_audit,0.7,0.3,0.5,0.01,0.25,inflated,0.85,1.2675,-0.022499999999999964,68.60656875000001
coupled_audit,0.7,0.3,0.5,0.01,0.25,deflated,0.5499999999999999,1.2675,-0.022499999999999964,58.52656874999998
coupled_audit,0.7,0.3,0.5,0.01,0.25,threshold,0.3,1.1300000000000001,-0.15999999999999992,42.6531
coupled_audit,0.7,0.3,0.5,0.01,0.25,best_grid,0.7,1.29,0.0,65.14589999999998
separated_audit,0.7,0.3,0.5,0.01,0.25,truthful,0.7,1.04,0.0,65.14589999999998
separated_audit,0.7,0.3,0.5,0.01,0.25,inflated,0.85,1.0175,-0.022499999999999964,68.60656875000001
separated_audit,0.7,0.3,0.5,0.01,0.25,deflated,0.5499999999999999,1.0175,-0.022499999999999964,58.52656874999998
separated_audit,0.7,0.3,0.5,0.01,0.25,threshold,0.3,0.8800000000000001,-0.15999999999999992,42.6531
separated_audit,0.7,0.3,0.5,0.01,0.25,best_grid,0.7,1.04,0.0,65.14589999999998
coupled_winner,0.7,0.3,0.5,0.01,1,truthful,0.7,1.29,0.0,65.14589999999998
coupled_winner,0.7,0.3,0.5,0.01,1,inflated,0.85,1.2675,-0.022499999999999964,68.60656875000001
coupled_winner,0.7,0.3,0.5,0.01,1,deflated,0.5499999999999999,1.2675,-0.022499999999999964,58.52656874999998
coupled_winner,0.7,0.3,0.5,0.01,1,threshold,0.3,1.1300000000000001,-0.15999999999999992,42.6531
coupled_winner,0.7,0.3,0.5,0.01,1,best_grid,0.7,1.29,0.0,65.14589999999998
coupled_audit,0.7,0.3,0.5,0.01,1,truthful,0.7,1.29,0.0,65.14589999999998
coupled_audit,0.7,0.3,0.5,0.01,1,inflated,0.85,1.2675,-0.022499999999999964,68.60656875000001
coupled_audit,0.7,0.3,0.5,0.01,1,deflated,0.5499999999999999,1.2675,-0.022499999999999964,58.52656874999998
coupled_audit,0.7,0.3,0.5,0.01,1,threshold,0.3,1.1300000000000001,-0.15999999999999992,42.6531
coupled_audit,0.7,0.3,0.5,0.01,1,best_grid,0.7,1.29,0.0,65.14589999999998
separated_audit,0.7,0.3,0.5,0.01,1,truthful,0.7,1.79,0.0,65.14589999999998
separated_audit,0.7,0.3,0.5,0.01,1,inflated,0.85,1.7675,-0.022499999999999964,68.60656875000001
separated_audit,0.7,0.3,0.5,0.01,1,deflated,0.5499999999999999,1.7675,-0.022499999999999964,58.52656874999998
separated_audit,0.7,0.3,0.5,0.01,1,threshold,0.3,1.6300000000000001,-0.15999999999999992,42.6531
separated_audit,0.7,0.3,0.5,0.01,1,best_grid,0.7,1.79,0.0,65.14589999999998
coupled_winner,0.7,0.3,0.5,0.01,4,truthful,0.7,1.29,0.0,65.14589999999998
coupled_winner,0.7,0.3,0.5,0.01,4,inflated,0.85,1.2675,-0.022499999999999964,68.60656875000001
coupled_winner,0.7,0.3,0.5,0.01,4,deflated,0.5499999999999999,1.2675,-0.022499999999999964,58.52656874999998
coupled_winner,0.7,0.3,0.5,0.01,4,threshold,0.3,1.1300000000000001,-0.15999999999999992,42.6531
coupled_winner,0.7,0.3,0.5,0.01,4,best_grid,0.7,1.29,0.0,65.14589999999998
coupled_audit,0.7,0.3,0.5,0.01,4,truthful,0.7,1.29,0.0,65.14589999999998
coupled_audit,0.7,0.3,0.5,0.01,4,inflated,0.85,1.2675,-0.022499999999999964,68.60656875000001
coupled_audit,0.7,0.3,0.5,0.01,4,deflated,0.5499999999999999,1.2675,-0.022499999999999964,58.52656874999998
coupled_audit,0.7,0.3,0.5,0.01,4,threshold,0.3,1.1300000000000001,-0.15999999999999992,42.6531
